Offset(P)            #Ptr   #Hnd Access Name
0x0000000002364e98      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\olesvr32.dll
0x0000000002365848      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\win32k.sys
0x0000000002367640      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shell32.dll
0x0000000002368b98      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002368cc0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\oleaut32.dll
0x0000000002368f90      3      1 ------ \Device\NamedPipe\net\NtControlPipe4
0x000000000236d328      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\userenv.dll
0x000000000236d660      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ole32.dll
0x000000000236d860      3      0 RWD--- \Device\HarddiskVolume1\$MftMirr
0x000000000236de80      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x000000000236df90      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\drivers\etc\hosts
0x000000000236e1b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\csrss.exe
0x000000000236e388      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000236ef90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wow32.dll
0x00000000023704f8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002370888      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\default
0x0000000002370c00      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002370cd0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\urlmon.dll
0x0000000002370e78      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002370f90      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\system.LOG
0x00000000023711d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wininet.dll
0x00000000023716e8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002371820      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\url.dll
0x0000000002371bb8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\csrsrv.dll
0x0000000002371cd0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000002371e10      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\comdlg32.dll
0x00000000023728b0      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Movie Maker\moviemk.exe
0x0000000002372f90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002373438      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\comdlg32.dll
0x0000000002373550      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\advapi32.dll
0x0000000002373618      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sfcfiles.dll
0x0000000002373708      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lpk.dll
0x0000000002373e90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ole32.dll
0x0000000002373f28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntdll.dll
0x00000000023753b0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x00000000023756b0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS
0x0000000002375d30      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\stobject.dll
0x0000000002377078      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\version.dll
0x0000000002377298      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000023774e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\iertutil.dll
0x0000000002377608      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\gdi32.dll
0x0000000002377770      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msvcrt.dll
0x0000000002377870      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\user32.dll
0x0000000002388178      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\wuaucpl.cpl
0x0000000002388488      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002388578      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\userenv.dll
0x0000000002388748      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002388918      3      0 RWD--- \Device\HarddiskVolume1\$Mft
0x0000000002389168      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002389288      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\urlmon.dll
0x00000000023895b0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002389f90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000238a0b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\comctl32.dll
0x000000000238a150      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000238ac88      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ieframe.dll
0x000000000238ae58      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000238b440      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shlwapi.dll
0x000000000238b4d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wldap32.dll
0x0000000002390178      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rpcrt4.dll
0x00000000023903b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\apphelp.dll
0x00000000023904b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\kernel32.dll
0x00000000023906a8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002391d30      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\smss.exe
0x0000000002392238      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002392618      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Windows NT\Pinball\PINBALL.EXE
0x00000000023927a0      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mobsync.exe
0x0000000002392870      1      0 R--rw- \Device\HarddiskVolume1\Program Files\7-Zip\7zFM.exe
0x0000000002393370      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rpcrt4.dll
0x0000000002393518      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002393d38      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\SoftwareDistribution\DataStore\Logs\tmp.edb
0x00000000023941a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\usp10.dll
0x0000000002394c48      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000023952a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\iertutil.dll
0x00000000023954b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\olecli32.dll
0x00000000023956a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\version.dll
0x0000000002395830      2      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\config\AppEvent.Evt
0x0000000002395bc0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\user32.dll
0x0000000002395f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\olethk32.dll
0x000000000239a3d0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000239b410      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\comctl32.dll
0x000000000239b5c0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000239b6d0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000239b928      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\SAM.LOG
0x000000000239bb80      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\SAM
0x000000000239c690      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sfcfiles.dll
0x000000000239c790      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000239f478      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\dfrgres.dll
0x000000000239f6d0      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\donny\Desktop
0x000000000239f928      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\donny\PrintHood
0x000000000239fb80      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x000000000239fc78      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000239ff28      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x00000000023a0238      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\tourstart.exe
0x00000000023a0370      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\hh.exe
0x00000000023a0788      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Microsoft Update.lnk
0x00000000023a0820      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\msxml3.dll
0x00000000023a0cd0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x00000000023a1aa0      1      0 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows\shvlzm.exe
0x00000000023a1c28      1      0 R--rw- \Device\HarddiskVolume1\Documents and Settings\donny\Desktop\PIL-1.1.7.win32-py2.7.exe
0x00000000023a2330      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\sol.exe
0x00000000023a2aa0      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\usmt\migwiz.exe
0x00000000023a2bc0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Component Services.lnk
0x00000000023a2c90      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Windows NT\Accessories\wordpad.exe
0x00000000023a72f8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000023a7458      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ieframe.dll
0x00000000023a7558      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\advapi32.dll
0x00000000023aa0c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\autochk.exe
0x00000000023aa360      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\basesrv.dll
0x00000000023aa668      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winsrv.dll
0x00000000023aac88      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\apphelp.dll
0x00000000023aadc0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000023aae58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\normaliz.dll
0x00000000023cd490      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mlang.dll
0x00000000023ce268      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\normaliz.dll
0x00000000023ce300      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000023ce698      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\imagehlp.dll
0x00000000023ceb60      3      0 RWD--- \Device\HarddiskVolume1\$LogFile
0x00000000023cec88      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000023ced58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\oleaut32.dll
0x00000000023cee58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\secur32.dll
0x00000000023cef90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000023eb8e8      1      0 ------ \Device\KSENUM#00000002\{9B365890-165F-11D0-A195-0020AFD156E4}
