Volatility 3 Framework 2.10.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
3984	SystemSettings	0xe7862388fb10	0x658	Section	0xf0007	f90HWNDInterface:50412
3984	SystemSettings	0x83056cdd9260	0x65c	Event	0x1f0003	
3984	SystemSettings	0x83056cdd99e0	0x660	Event	0x1f0003	
3984	SystemSettings	0x83056bec72e0	0x664	ALPC Port	0x1f0001	
3984	SystemSettings	0x830565a11080	0x670	Thread	0x1fffff	Tid 3700 Pid 3984
3984	SystemSettings	0x83056cdd93e0	0x674	Event	0x1f0003	
3984	SystemSettings	0x83056c98d080	0x678	Thread	0x1fffff	Tid 8060 Pid 3984
3984	SystemSettings	0x83056c98d080	0x67c	Thread	0x1fffff	Tid 8060 Pid 3984
3984	SystemSettings	0x83056f4d92b0	0x690	EtwRegistration	0x804	
3984	SystemSettings	0x83056cb8d080	0x694	Thread	0x1fffff	Tid 6540 Pid 3984
3984	SystemSettings	0x83056f4db5b0	0x698	EtwRegistration	0x804	
3984	SystemSettings	0x83056bfdf080	0x69c	Thread	0x1fffff	Tid 8384 Pid 3984
3984	SystemSettings	0x83056cddbee0	0x6a4	Event	0x1f0003	
3984	SystemSettings	0x83056bb9eaf0	0x6a8	ALPC Port	0x1f0001	
3984	SystemSettings	0x83056ca0d080	0x6b0	Thread	0x1fffff	Tid 6784 Pid 3984
3984	SystemSettings	0x83056cdda3e0	0x6b4	Event	0x1f0003	
3984	SystemSettings	0x83056bcf7e40	0x6b8	Timer	0x1f0003	
3984	SystemSettings	0x830573f23a70	0x6bc	WaitCompletionPacket	0x1	
3984	SystemSettings	0x83056c66e4f0	0x6c0	EtwRegistration	0x804	
3984	SystemSettings	0x83056a2bb940	0x6c4	ALPC Port	0x1f0001	
3984	SystemSettings	0x83056cdcf1e0	0x6c8	Event	0x1f0003	
3984	SystemSettings	0x83056ca31be0	0x6cc	Event	0x1f0003	
3984	SystemSettings	0x83056bcf81a0	0x6d0	Timer	0x1f0003	
3984	SystemSettings	0x83056c66f670	0x6d4	EtwRegistration	0x804	
3984	SystemSettings	0x83056c66f910	0x6dc	EtwRegistration	0x804	
3984	SystemSettings	0x83056cddaee0	0x6e0	Event	0x1f0003	
3984	SystemSettings	0x83056e8959f0	0x6e4	ALPC Port	0x1f0001	
3984	SystemSettings	0x83056f4d98d0	0x6e8	EtwRegistration	0x804	
3984	SystemSettings	0xe7861c804b90	0x6ec	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES\ACTIVATABLECLASSES
3984	SystemSettings	0xe7861c804ec0	0x6f0	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES\ACTIVATABLECLASSES\PACKAGE
3984	SystemSettings	0xe7861c804530	0x6f4	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES\ACTIVATABLECLASSES\PACKAGE\WINDOWS.IMMERSIVECONTROLPANEL_10.0.2.1000_NEUTRAL_NEUTRAL_CW5N1H2TXYEWY
3984	SystemSettings	0xe7861c804970	0x6f8	Key	0x20019	A\{D6603734-00EE-4641-9AE9-8E4AA9A98E39}
3984	SystemSettings	0x83056f4d9470	0x6fc	EtwRegistration	0x804	
3984	SystemSettings	0x83056f4d9ef0	0x700	EtwRegistration	0x804	
3984	SystemSettings	0x83056cdd9e60	0x704	Event	0x1f0003	
3984	SystemSettings	0x83056f4d9d30	0x708	EtwRegistration	0x804	
3984	SystemSettings	0x83056cdd91e0	0x70c	Event	0x1f0003	
3984	SystemSettings	0x830573f32f00	0x710	WaitCompletionPacket	0x1	
3984	SystemSettings	0x83056cdd96e0	0x714	Event	0x1f0003	
3984	SystemSettings	0x83056cdd9760	0x718	Event	0x1f0003	
3984	SystemSettings	0x83056cdd9ee0	0x71c	Event	0x1f0003	
3984	SystemSettings	0x830563ecd080	0x720	Thread	0x1fffff	Tid 8004 Pid 3984
3984	SystemSettings	0x830563f39070	0x728	ALPC Port	0x1f0001	
3984	SystemSettings	0x83056cdda0e0	0x72c	Event	0x1f0003	
3984	SystemSettings	0x830563ecd080	0x730	Thread	0x1fffff	Tid 8004 Pid 3984
3984	SystemSettings	0x830563ecd080	0x734	Thread	0x100010	Tid 8004 Pid 3984
3984	SystemSettings	0x830570f03c70	0x738	File	0x120089	\Device\DeviceApi\Dev\Query
3984	SystemSettings	0x83056cdda360	0x740	Event	0x1f0003	
3984	SystemSettings	0xe7861c805eb0	0x744	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\LOCK SCREEN
3984	SystemSettings	0x83056cddb0e0	0x748	Event	0x1f0003	
3984	SystemSettings	0x830573f33310	0x74c	WaitCompletionPacket	0x1	
3984	SystemSettings	0xe7861c805c90	0x750	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
3984	SystemSettings	0x83056cdda960	0x754	Event	0x1f0003	
3984	SystemSettings	0x830573f34280	0x758	WaitCompletionPacket	0x1	
3984	SystemSettings	0xe7861c8061e0	0x75c	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\HOLOGRAPHIC
3984	SystemSettings	0x83056cddaa60	0x760	Event	0x1f0003	
3984	SystemSettings	0x830573f34f80	0x764	WaitCompletionPacket	0x1	
3984	SystemSettings	0xe7861c8050e0	0x768	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\MOBILITY
3984	SystemSettings	0x83056cdda2e0	0x76c	Event	0x1f0003	
3984	SystemSettings	0x830573f33650	0x770	WaitCompletionPacket	0x1	
3984	SystemSettings	0xe7861c806400	0x774	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\CDP
3984	SystemSettings	0x83056cdda860	0x778	Event	0x1f0003	
3984	SystemSettings	0x830573f33720	0x77c	WaitCompletionPacket	0x1	
3984	SystemSettings	0xe7861c804860	0x780	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\CONTENTDELIVERYMANAGER
3984	SystemSettings	0x83056cdda760	0x784	Event	0x1f0003	
3984	SystemSettings	0x830573f34420	0x788	WaitCompletionPacket	0x1	
3984	SystemSettings	0xe7861c805da0	0x78c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\TERMINAL SERVER
3984	SystemSettings	0x83056cddb160	0x790	Event	0x1f0003	
3984	SystemSettings	0x830573f37340	0x794	WaitCompletionPacket	0x1	
3984	SystemSettings	0xe7861c8060d0	0x798	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\MICROSOFT\INPUT\EC
3984	SystemSettings	0x83056cddade0	0x79c	Event	0x1f0003	
3984	SystemSettings	0x830573f39080	0x7a0	WaitCompletionPacket	0x1	
3984	SystemSettings	0x83056cddabe0	0x7a4	Event	0x1f0003	
3984	SystemSettings	0x83056cdda8e0	0x7a8	Event	0x1f0003	
3984	SystemSettings	0xe7860a57fb70	0x7ac	Section	0x4	Theme3005075827
3984	SystemSettings	0x83056f4d8f30	0x7b0	EtwRegistration	0x804	
3984	SystemSettings	0xe7860a57fc30	0x7b4	Section	0x4	Theme4193547640
3984	SystemSettings	0x830563e84d80	0x7bc	ALPC Port	0x1f0001	
3984	SystemSettings	0x830573f38520	0x7c0	WaitCompletionPacket	0x1	
3984	SystemSettings	0x83056cdda4e0	0x7c4	Event	0x1f0003	
3984	SystemSettings	0x830573f38d40	0x7c8	WaitCompletionPacket	0x1	
3984	SystemSettings	0x830573f397d0	0x7cc	WaitCompletionPacket	0x1	
3984	SystemSettings	0x830573f392f0	0x7d0	WaitCompletionPacket	0x1	
3984	SystemSettings	0x83056ca0d080	0x7d4	Thread	0x1fffff	Tid 6784 Pid 3984
3984	SystemSettings	0x830573f39220	0x7d8	WaitCompletionPacket	0x1	
3984	SystemSettings	0x830573f39970	0x7dc	WaitCompletionPacket	0x1	
3984	SystemSettings	0x83056f4da280	0x7e0	IoCompletion	0x1f0003	
3984	SystemSettings	0x830573634bf0	0x7e4	IoCompletionReserve	0xf0003	
3984	SystemSettings	0x83056f4d9e10	0x7e8	EtwRegistration	0x804	
3984	SystemSettings	0x83056cddae60	0x7ec	Event	0x1f0003	
3984	SystemSettings	0x83056c8c4080	0x7f0	Thread	0x1fffff	Tid 7228 Pid 3984
3984	SystemSettings	0x83056a1eb2f0	0x7f4	Event	0x100000	TermSrvReadyEvent
3984	SystemSettings	0x83056be69d60	0x7f8	ALPC Port	0x1f0001	
3984	SystemSettings	0x83056cddac60	0x7fc	Event	0x1f0003	
3984	SystemSettings	0x83056bbcdcf0	0xc04	ALPC Port	0x1f0001	
3984	SystemSettings	0x83056b281a30	0xc08	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc31b90	0xc10	EtwRegistration	0x804	
3984	SystemSettings	0xe7861c80fe10	0xc14	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\PROPERTYBAG
3984	SystemSettings	0x83056b281cd0	0xc18	EtwRegistration	0x804	
3984	SystemSettings	0x83056b281b10	0xc1c	EtwRegistration	0x804	
3984	SystemSettings	0x83056b281f70	0xc24	EtwRegistration	0x804	
3984	SystemSettings	0x83056b282130	0xc28	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc05510	0xc30	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc0ba90	0xc34	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc1ff30	0xc38	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc20470	0xc3c	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc2f7b0	0xc40	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc327d0	0xc44	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc31650	0xc48	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc349f0	0xc4c	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc32530	0xc50	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc32ed0	0xc54	EtwRegistration	0x804	
3984	SystemSettings	0xe7861c810470	0xc58	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{905E63B6-C1BF-494E-B29C-65B732D3D21A}\PROPERTYBAG
3984	SystemSettings	0x83056cc32990	0xc5c	EtwRegistration	0x804	
3984	SystemSettings	0x83056cc343d0	0xc60	EtwRegistration	0x804	
3984	SystemSettings	0x83057104ebd0	0xc68	File	0x120089	\Device\HarddiskVolume2\Windows\Fonts\segoeuil.ttf
3984	SystemSettings	0x83056c676e50	0xc6c	EtwRegistration	0x804	
3984	SystemSettings	0x83056c66ff30	0xc74	EtwRegistration	0x804	
3984	SystemSettings	0x83056ca2c5e0	0xc78	Event	0x1f0003	
3984	SystemSettings	0x83056ca2b060	0xc7c	Event	0x1f0003	
3984	SystemSettings	0x83056ca2ade0	0xc80	Event	0x1f0003	
3984	SystemSettings	0x83056ca2ed60	0xc84	Event	0x1f0003	
3984	SystemSettings	0x83056ca2a260	0xc88	Event	0x1f0003	
3984	SystemSettings	0x83056ca2da60	0xc8c	Event	0x1f0003	
3984	SystemSettings	0x83056ca2ace0	0xc90	Event	0x1f0003	
3984	SystemSettings	0x83056ca2eae0	0xc94	Event	0x1f0003	
3984	SystemSettings	0xe7861ce0db10	0xc98	Section	0xf0005	
3984	SystemSettings	0x83056ca2d860	0xc9c	Event	0x1f0003	
3984	SystemSettings	0x83056ca2d660	0xca0	Event	0x1f0003	
3984	SystemSettings	0x83056ca24560	0xca4	Event	0x1f0003	
3984	SystemSettings	0x83056ca2ee60	0xca8	Event	0x1f0003	
3984	SystemSettings	0x83056ca2dde0	0xcac	Event	0x1f0003	
3984	SystemSettings	0x83056c671350	0xcb0	EtwRegistration	0x804	
3984	SystemSettings	0x83056ca38760	0xcb4	Event	0x1f0003	
3984	SystemSettings	0x83056cc35b70	0xcbc	EtwRegistration	0x804	
3984	SystemSettings	0x83056ca2f0e0	0xcc0	Event	0x1f0003	
3984	SystemSettings	0x83056ca315e0	0xcc4	Event	0x1f0003	
3984	SystemSettings	0x83056ca30c60	0xcc8	Event	0x1f0003	
3984	SystemSettings	0x83056ca314e0	0xccc	Event	0x1f0003	
3984	SystemSettings	0x83056c679690	0xcd0	EtwRegistration	0x804	
3984	SystemSettings	0x83056c66fd70	0xcd4	EtwRegistration	0x804	
3984	SystemSettings	0x83056cdd78e0	0xce0	Event	0x1f0003	
3984	SystemSettings	0xe7861c804750	0xce4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER
3984	SystemSettings	0x83056c66eb10	0xce8	EtwRegistration	0x804	
3984	SystemSettings	0x83056ca2ab60	0xcec	Event	0x1f0003	
3984	SystemSettings	0x83056ca29ae0	0xcf0	Event	0x1f0003	
3984	SystemSettings	0x83056cde29e0	0xcf4	Semaphore	0x100003	
3984	SystemSettings	0x83056cde2560	0xcf8	Semaphore	0x100003	
3984	SystemSettings	0x83056c66ecd0	0xcfc	EtwRegistration	0x804	
3984	SystemSettings	0x83056c66f210	0xd00	EtwRegistration	0x804	
3984	SystemSettings	0x83056c66ef70	0xd04	EtwRegistration	0x804	
3984	SystemSettings	0x83056c6702b0	0xd08	EtwRegistration	0x804	
3984	SystemSettings	0x83056c66fbb0	0xd0c	EtwRegistration	0x804	
3984	SystemSettings	0x83056cde2a60	0xd10	Event	0x1f0003	
3984	SystemSettings	0x83057428e060	0xd14	Mutant	0x1f0001	
3984	SystemSettings	0x83056cde2f60	0xd18	Event	0x1f0003	
3984	SystemSettings	0x83057428e100	0xd1c	Mutant	0x1f0001	
3984	SystemSettings	0x83056ca245e0	0xd24	Event	0x1f0003	
3984	SystemSettings	0x83056a060070	0xd28	ALPC Port	0x1f0001	
7660	UserOOBEBroker	0x83056b294060	0x4	Event	0x1f0003	
7660	UserOOBEBroker	0x83056b2935e0	0x8	Event	0x1f0003	
7660	UserOOBEBroker	0x830573f26b30	0xc	WaitCompletionPacket	0x1	
7660	UserOOBEBroker	0x83056f4de880	0x10	IoCompletion	0x1f0003	
7660	UserOOBEBroker	0x83056c98ea70	0x14	TpWorkerFactory	0xf00ff	
7660	UserOOBEBroker	0x83056c709900	0x18	IRTimer	0x100002	
7660	UserOOBEBroker	0x830573f26da0	0x1c	WaitCompletionPacket	0x1	
7660	UserOOBEBroker	0x83056c708e60	0x20	IRTimer	0x100002	
7660	UserOOBEBroker	0x830573f35d50	0x24	WaitCompletionPacket	0x1	
7660	UserOOBEBroker	0x83056f4df2f0	0x28	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4df670	0x2c	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4df750	0x30	EtwRegistration	0x804	
7660	UserOOBEBroker	0x830569bf5760	0x34	Event	0x1f0003	
7660	UserOOBEBroker	0x83056b294960	0x38	Event	0x1f0003	
7660	UserOOBEBroker	0xe786090fdde0	0x3c	Directory	0x3	KnownDlls
7660	UserOOBEBroker	0x83057139b900	0x40	File	0x100020	\Device\HarddiskVolume2\Windows\System32
7660	UserOOBEBroker	0x83056f4df830	0x44	EtwRegistration	0x804	
7660	UserOOBEBroker	0x830573c04f90	0x48	Mutant	0x1f0001	SM0:7660:304:WilStaging_02
7660	UserOOBEBroker	0x83056b2c2d80	0x4c	ALPC Port	0x1f0001	
7660	UserOOBEBroker	0xe7860a1fb1a0	0x50	Directory	0xf	BaseNamedObjects
7660	UserOOBEBroker	0x830574287be0	0x54	Semaphore	0x1f0003	SM0:7660:304:WilStaging_02_p0
7660	UserOOBEBroker	0x8305742870a0	0x58	Semaphore	0x1f0003	SM0:7660:304:WilStaging_02_p0h
7660	UserOOBEBroker	0x83056f4df910	0x5c	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4de330	0x60	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4dea30	0x64	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4dfac0	0x68	IoCompletion	0x1f0003	
7660	UserOOBEBroker	0x83056bb998f0	0x6c	TpWorkerFactory	0xf00ff	
7660	UserOOBEBroker	0x83056c7095d0	0x70	IRTimer	0x100002	
7660	UserOOBEBroker	0x830573f367e0	0x74	WaitCompletionPacket	0x1	
7660	UserOOBEBroker	0x83056c709a10	0x78	IRTimer	0x100002	
7660	UserOOBEBroker	0x830573f368b0	0x7c	WaitCompletionPacket	0x1	
7660	UserOOBEBroker	0xe7860d7ab740	0x80	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
7660	UserOOBEBroker	0x83056f4dfbb0	0x84	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4de790	0x88	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4de410	0x8c	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4deb10	0x90	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4debf0	0x94	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4dfc90	0x98	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4dfd70	0x9c	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4decd0	0xa0	EtwRegistration	0x804	
7660	UserOOBEBroker	0xe7860d7b7570	0xa4	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
7660	UserOOBEBroker	0x830569bf52e2	0xa8	DxgkSharedResource	0x1f0003	
7660	UserOOBEBroker	0x83056f4de502	0xac	PsSiloContextPaged	0x1f0003	
7660	UserOOBEBroker	0x83056a03b870	0xb0	WindowStation	0xf037f	WinSta0
7660	UserOOBEBroker	0x83056a2fa6a0	0xb4	Desktop	0xf01ff	Default
7660	UserOOBEBroker	0x83056a03b870	0xb8	WindowStation	0xf037f	WinSta0
7660	UserOOBEBroker	0xe7861c8062f0	0xbc	Key	0x20019	MACHINE
7660	UserOOBEBroker	0x830569bf65e0	0xc0	Event	0x1f0003	
7660	UserOOBEBroker	0x830573f35940	0xc4	WaitCompletionPacket	0x1	
7660	UserOOBEBroker	0xe7861c807c70	0xc8	Key	0x20019	MACHINE
7660	UserOOBEBroker	0xe7861c806d90	0xcc	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\OLE
7660	UserOOBEBroker	0xe7861c807e90	0xd4	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT
7660	UserOOBEBroker	0xe7861c807d80	0xd8	Key	0x20019	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES\LOCAL SETTINGS
7660	UserOOBEBroker	0x830569bf6ce0	0xdc	Event	0x1f0003	
7660	UserOOBEBroker	0x83056f4dedb0	0xe0	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4dff30	0xe4	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4e07f0	0xe8	EtwRegistration	0x804	
7660	UserOOBEBroker	0x830569bf61e0	0xec	Event	0x1f0003	
7660	UserOOBEBroker	0x830569bf69e0	0xf0	Event	0x1f0003	
7660	UserOOBEBroker	0x830569bf7060	0xf4	Event	0x1f0003	
7660	UserOOBEBroker	0x830569bf62e0	0xf8	Event	0x1f0003	
7660	UserOOBEBroker	0x830569bf68e0	0xfc	Event	0x1f0003	
7660	UserOOBEBroker	0x830569bf6660	0x100	Event	0x1f0003	
7660	UserOOBEBroker	0x83056f4e10b0	0x104	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4e0630	0x108	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4e09b0	0x10c	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4e0c50	0x110	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4e1270	0x114	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4e02b0	0x118	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4e1190	0x11c	EtwRegistration	0x804	
7660	UserOOBEBroker	0x830569bf6860	0x120	Event	0x1f0003	
7660	UserOOBEBroker	0x83056c4a3b60	0x124	Event	0x1f0003	
7660	UserOOBEBroker	0xe7861c80a3c0	0x12c	Key	0xf003f	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES
7660	UserOOBEBroker	0x83056c4a34e0	0x130	Event	0x1f0003	
7660	UserOOBEBroker	0x83056f4e0470	0x134	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4e08d0	0x138	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056c4a79e0	0x13c	Event	0x1f0003	
7660	UserOOBEBroker	0x83057139de80	0x140	File	0x100001	\Device\CNG
7660	UserOOBEBroker	0x83056c4a7e60	0x144	Event	0x1f0003	
7660	UserOOBEBroker	0x83056c4a8860	0x148	Event	0x1f0003	
7660	UserOOBEBroker	0x83056f4e0a90	0x14c	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4e0390	0x150	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056f4e0550	0x154	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056d46e3e0	0x158	Event	0x1f0003	
7660	UserOOBEBroker	0x83056d347080	0x15c	Thread	0x1fffff	Tid 9116 Pid 7660
7660	UserOOBEBroker	0x83056b8afaf0	0x160	ALPC Port	0x1f0001	
7660	UserOOBEBroker	0xe7860a409170	0x164	Section	0x4	__ComCatalogCache__
7660	UserOOBEBroker	0xe7861c808c60	0x168	Key	0xf003f	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES
7660	UserOOBEBroker	0x83056b0ece00	0x16c	EtwRegistration	0x804	
7660	UserOOBEBroker	0x830563eac720	0x170	Event	0x100001	MaximumCommitCondition
7660	UserOOBEBroker	0x83056d46f4e0	0x174	Event	0x1f0003	
7660	UserOOBEBroker	0x83056d46f2e0	0x178	Event	0x1f0003	
7660	UserOOBEBroker	0xe7861c80a1a0	0x17c	Key	0x10	USER\S-1-5-21-4021342805-1458380233-1107752442-1002_CLASSES
7660	UserOOBEBroker	0x83056bbb35d0	0x180	ALPC Port	0x1f0001	OLE5C212A1C4E312E6DECD1EF0CCFB3
7660	UserOOBEBroker	0x83056d46fd60	0x184	Event	0x1f0003	
7660	UserOOBEBroker	0x83056d46ffe0	0x18c	Event	0x1f0003	
7660	UserOOBEBroker	0x83056cdd7760	0x198	Event	0x1f0003	
7660	UserOOBEBroker	0x83056cdde860	0x19c	Event	0x1f0003	
7660	UserOOBEBroker	0x83056b3c6dc0	0x1a4	ALPC Port	0x1f0001	
7660	UserOOBEBroker	0xe7861c80b7f0	0x1a8	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
7660	UserOOBEBroker	0xe7860a409170	0x1ac	Section	0x4	__ComCatalogCache__
7660	UserOOBEBroker	0x83056b0ecc40	0x1b0	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0ecee0	0x1b4	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0ed180	0x1b8	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0ef2c0	0x1bc	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83057057aab0	0x1c0	ALPC Port	0x1f0001	
7660	UserOOBEBroker	0x83056cddf7e0	0x1c8	Semaphore	0x100003	
7660	UserOOBEBroker	0x83056cddfbe0	0x1d0	Semaphore	0x100003	
7660	UserOOBEBroker	0x83056b0eebc0	0x1d4	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0eeca0	0x1d8	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0eddc0	0x1dc	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0edea0	0x1e0	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0eea00	0x1e4	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0ee140	0x1e8	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0ee680	0x1ec	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0ef640	0x1f0	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0ee220	0x1f4	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0eef40	0x1f8	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b1b1080	0x1fc	Thread	0x1fffff	Tid 3464 Pid 7660
7660	UserOOBEBroker	0x83056b0ee3e0	0x204	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0ee4c0	0x208	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0f0a60	0x20c	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056cdde560	0x210	Event	0x1f0003	
7660	UserOOBEBroker	0x83056cdde5e0	0x214	Semaphore	0x1f0003	
7660	UserOOBEBroker	0x83056b0ef8e0	0x218	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0f1400	0x21c	EtwRegistration	0x804	
7660	UserOOBEBroker	0x83056b0f0d00	0x220	EtwRegistration	0x804	
7660	UserOOBEBroker	0x830573f36090	0x228	WaitCompletionPacket	0x1	
7660	UserOOBEBroker	0x83056cddd060	0x234	Event	0x1f0003	
7660	UserOOBEBroker	0x830574288700	0x240	Mutant	0x1f0001	
7660	UserOOBEBroker	0x83056b511ce0	0x248	Event	0x1f0003	
3416	smartscreen.ex	0x83056b50f960	0x4	Event	0x1f0003	
3416	smartscreen.ex	0x83056b51cee0	0x8	Event	0x1f0003	
3416	smartscreen.ex	0x830573f2ccb0	0xc	WaitCompletionPacket	0x1	
3416	smartscreen.ex	0x83056f4eb980	0x10	IoCompletion	0x1f0003	
3416	smartscreen.ex	0x8305696aad20	0x14	TpWorkerFactory	0xf00ff	
3416	smartscreen.ex	0x83056c152c00	0x18	IRTimer	0x100002	
3416	smartscreen.ex	0x830573f2c150	0x1c	WaitCompletionPacket	0x1	
3416	smartscreen.ex	0x83056c152d10	0x20	IRTimer	0x100002	
3416	smartscreen.ex	0x830573f2bd40	0x24	WaitCompletionPacket	0x1	
3416	smartscreen.ex	0x83056f4ed130	0x28	EtwRegistration	0x804	
3416	smartscreen.ex	0x83056f4ec5d0	0x2c	EtwRegistration	0x804	
3416	smartscreen.ex	0x83056f4edbb0	0x30	EtwRegistration	0x804	
3416	smartscreen.ex	0x83056b520660	0x34	Event	0x1f0003	
3416	smartscreen.ex	0x83056b5205e0	0x38	Event	0x1f0003	
3416	smartscreen.ex	0xe786090fdde0	0x3c	Directory	0x3	KnownDlls
3416	smartscreen.ex	0x830571044ae0	0x40	File	0x100020	\Device\HarddiskVolume2\Windows\System32
3416	smartscreen.ex	0x83056f4ecbf0	0x44	EtwRegistration	0x804	
3416	smartscreen.ex	0x830573c0d150	0x48	Mutant	0x1f0001	SM0:3416:304:WilStaging_02
3416	smartscreen.ex	0x83056a1ba760	0x4c	ALPC Port	0x1f0001	
3416	smartscreen.ex	0xe7860a1fb1a0	0x50	Directory	0xf	BaseNamedObjects
3416	smartscreen.ex	0x83057430de80	0x54	Semaphore	0x1f0003	SM0:3416:304:WilStaging_02_p0
3416	smartscreen.ex	0x83057430e1a0	0x58	Semaphore	0x1f0003	SM0:3416:304:WilStaging_02_p0h
3416	smartscreen.ex	0x83056f4ed4b0	0x5c	EtwRegistration	0x804	
